N,P,K,pH,EC,Temperature,Humidity,Rainfall,Elevation,Soil_Type,Zone,Water_Source,Target_Crop,Yield_MT_per_HA
135.24,32.52,172.67,5.56,0.69,25.36,63.77,2339.82,722.28,Alluvial,Intermediate,1,Rubber,1.662
38.24,72.08,75.26,4.45,1.31,29.86,67.36,1583.92,349.18,Alluvial,Intermediate,0,Rubber,1.926
61.57,49.29,217.72,8.07,0.9,25.12,76.48,2375.53,1121.0,Immature Brown Loams,Intermediate,1,Paddy (Nadu),6.206
28.51,5.1,173.49,4.99,0.65,23.95,76.21,2472.23,315.26,Immature Brown Loams,Intermediate,0,Paddy (Nadu),6.585
33.17,40.3,66.01,8.17,0.61,27.41,64.98,2151.56,863.5,Red-Yellow Podzolic,Intermediate,1,Paddy (Nadu),5.876
83.0,77.91,225.0,8.25,1.56,27.04,63.34,2105.39,1094.92,Alluvial,Intermediate,1,Rubber,2.207
55.58,9.07,41.46,6.46,1.45,23.88,74.07,1546.65,1021.0,Alluvial,Intermediate,0,Paddy (Nadu),6.261
44.11,78.97,203.97,6.7,1.96,27.81,64.51,1843.05,399.21,Immature Brown Loams,Intermediate,1,Rubber,2.089
121.63,26.21,54.06,4.35,1.85,28.2,61.0,2248.62,459.88,Immature Brown Loams,Intermediate,0,Coconut,7.858
55.38,16.94,110.45,7.08,1.55,23.76,68.49,1912.46,1014.06,Red-Yellow Podzolic,Intermediate,0,Paddy (Nadu),8.615
70.06,56.47,14.35,6.14,1.22,28.03,78.85,1941.83,740.86,Red-Yellow Podzolic,Intermediate,1,Rubber,1.934
90.7,36.87,53.25,4.95,1.83,26.44,68.42,2310.16,770.23,Red-Yellow Podzolic,Intermediate,1,Maize,5.794
115.78,13.03,164.36,6.96,0.99,29.22,77.06,1534.33,998.55,Immature Brown Loams,Intermediate,1,Coconut,7.687
113.78,43.26,49.9,6.53,1.37,28.28,68.58,1749.2,816.48,Immature Brown Loams,Intermediate,0,Rubber,1.86
93.52,58.57,163.67,4.94,1.07,27.89,10.0,2121.68,316.69,Immature Brown Loams,Intermediate,0,Paddy (Nadu),6.317
100.42,76.54,242.87,6.93,1.46,26.06,78.78,1619.85,1044.58,Red-Yellow Podzolic,Intermediate,0,Coconut,10.929
63.32,52.8,155.88,5.78,1.82,26.47,72.42,2028.96,999.91,Immature Brown Loams,Intermediate,0,Paddy (Nadu),7.953
135.39,44.91,30.76,5.42,0.89,23.68,69.55,1828.44,364.66,Alluvial,Intermediate,0,Coconut,10.144
48.97,16.55,132.1,5.1,1.2,24.04,72.15,2368.94,950.78,Immature Brown Loams,Intermediate,0,Coconut,9.888
72.32,78.52,57.77,6.45,1.04,27.76,72.7,1648.89,590.6,Immature Brown Loams,Intermediate,0,Maize,6.371
147.62,44.37,78.21,6.65,0.53,28.77,76.56,1976.99,972.47,Alluvial,Intermediate,0,Paddy (Nadu),5.578
48.41,15.23,85.34,6.99,1.95,24.99,64.44,1746.99,1160.61,Alluvial,Intermediate,1,Paddy (Samba),6.272
141.3,28.22,29.91,4.12,1.22,25.63,61.68,1558.27,922.48,Alluvial,Intermediate,0,Maize,5.273
142.22,10.41,207.68,5.34,1.59,29.11,79.54,1684.64,985.74,Alluvial,Intermediate,1,Coconut,7.756
